6.252158755996457817e-02
1.636724626835070195e-01
7.343873136260481438e-02
-2.707242062348953759e-02
-3.511116197188284271e-01
5.028313092812414231e-01
-6.249754924361063946e-01
1.504800996849480765e-01
2.024343455434510497e-01
