6.298032994736485479e-02
4.660147486828646740e-02
5.865972389790631569e-02
1.602752544677962243e-01
3.883954216085530042e-01
9.827683197422391881e-02
9.409514781930876370e-02
1.438842091596122252e-01
2.967599218552843809e-01
