6.114610267842580937e-02
4.167310731780980021e-02
5.424440484781942184e-02
1.625500023356275803e-01
3.675149814853171382e-01
9.308368399962117790e-02
1.025906221909208410e-01
1.426396321696799807e-01
3.005516707158901735e-01
