2.472773800379359510e-01
2.041399209312323715e-01
2.329042825879752421e-01
4.031749029089330416e-01
6.062301390440079096e-01
3.050961881106041829e-01
3.202977086882153324e-01
3.776766238062397862e-01
5.482259303570838904e-01
