2.509588212184717393e-01
2.158737475199021816e-01
2.421976958971870930e-01
4.003439202333366476e-01
6.232137848351503306e-01
3.134913586914700456e-01
3.067493240731082316e-01
3.793207207095496969e-01
5.447567547587495174e-01
